Serial Number,UDID,Asset ID,Cover Tag,Location,Technician,Time Scanned,Owner,Returned
QH36FYV9QH,,28528,3072,swansea@moderndemocracy.com,parisa,2024-06-22 10:27:34.191792,O2,2024-07-09 17:05:12.491355
WGJQ42GHD4,,28529,4049,torfaen@moderndemocracy.com,diana,2024-06-25 17:44:40.371013,O2,2024-07-10 09:35:30.784247
G3H76MG7FQ,,28530,3217,swansea@moderndemocracy.com,diana,2024-06-24 09:12:37.413183,O2,2024-07-09 17:03:17.629624
V444TD37F2,,28531,4047,torfaen@moderndemocracy.com,diana,2024-06-25 17:43:40.394615,O2,2024-07-10 09:36:27.112224
NW0R4F9HKG,,28532,2837,swansea@moderndemocracy.com,diana,2024-06-22 10:07:17.533226,O2,2024-07-09 17:06:33.028287
TQGJ7X1PYK,,28533,3076,swansea@moderndemocracy.com,parisa,2024-06-22 10:44:46.947243,O2,2024-07-09 17:14:12.849214
T0V6C0D90D,,28534,3253,swansea@moderndemocracy.com,parisa,2024-06-24 09:22:48.001753,O2,2024-07-09 17:14:24.084405
M60HT6QRQJ,,28535,2834,swansea@moderndemocracy.com,diana,2024-06-22 10:27:59.872927,O2,2024-07-09 17:04:37.672851
NKW6657KWP,,28536,4048,torfaen@moderndemocracy.com,diana,2024-06-25 17:44:14.510704,O2,2024-07-10 09:35:01.498156
GCN2RQGJ30,,28537,2859,swansea@moderndemocracy.com,diana,2024-06-22 09:59:51.285526,O2,2024-07-09 17:04:42.994706
MD2Y723YHY,,28538,3075,swansea@moderndemocracy.com,parisa,2024-06-22 10:44:01.002400,O2,2024-07-09 17:14:30.687239
JFYJG7R6Q7,,28539,3256,swansea@moderndemocracy.com,parisa,2024-06-24 09:24:43.079389,O2,2024-07-09 17:06:24.136568
TYX04KH6Y7,,28540,3216,swansea@moderndemocracy.com,diana,2024-06-24 09:12:02.403011,O2,2024-07-09 17:14:39.613560
X2NW4VJX41,,28541,3254,swansea@moderndemocracy.com,parisa,2024-06-24 09:23:27.269471,O2,2024-07-09 17:06:00.016760
L20Q9LHGFT,,28542,3226,torfaen@moderndemocracy.com,parisa,2024-06-24 09:34:24.987193,O2,2024-07-10 09:33:50.961411
RC9T3MF4KM,,28543,3081,swansea@moderndemocracy.com,parisa,2024-06-22 10:07:44.736828,O2,2024-07-09 17:04:08.007943
YGQ2LM2WV9,,28544,4051,torfaen@moderndemocracy.com,diana,2024-06-25 17:45:32.798595,O2,2024-07-10 09:33:06.253446
FYFXWF7V2Q,,28545,4050,torfaen@moderndemocracy.com,diana,2024-06-25 17:45:09.774753,O2,2024-07-10 09:37:11.852020
GWXWYJJ90V,,28546,2822,swansea@moderndemocracy.com,diana,2024-06-22 10:40:20.275184,,2024-07-09 17:14:27.828403
JJ4FPJ6WM0,,28547,4028,torfaen@moderndemocracy.com,diana,2024-06-25 17:55:43.358517,O2,2024-07-10 09:37:05.203556
J3V6027HC6,,28548,2838,swansea@moderndemocracy.com,diana,2024-06-22 10:07:57.604063,O2,2024-07-09 17:03:46.325057
R493QT4XVK,,28549,3233,swansea@moderndemocracy.com,diana,2024-06-24 09:21:02.128216,O2,2024-07-09 17:04:21.037511
G3Q624NFVR,,28550,3250,swansea@moderndemocracy.com,parisa,2024-06-24 09:20:33.643487,O2,2024-07-09 17:01:44.177231
P09705FW40,,28551,4036,torfaen@moderndemocracy.com,,,O2,2024-07-10 09:35:39.730771
TP7TV3QD76,,28552,3092,swansea@moderndemocracy.com,parisa,2024-06-22 09:36:22.604775,O2,2024-07-09 17:04:09.237076
M7917FGXJX,,28553,3222,swansea@moderndemocracy.com,diana,2024-06-24 09:16:28.591321,O2,2024-07-09 17:02:42.324832
Y6F7W9N2R1,,28554,3091,swansea@moderndemocracy.com,parisa,2024-06-22 09:34:14.454198,O2,2024-07-09 17:03:03.112775
VGW7KK25JW,,28555,3246,swansea@moderndemocracy.com,diana,2024-06-24 09:24:04.293972,O2,2024-07-09 17:14:09.360024
FLYXT6MFKQ,,28556,4044,torfaen@moderndemocracy.com,diana,2024-06-25 17:41:57.178768,O2,2024-07-10 09:33:41.697469
WQ5P6H4339,,28557,3215,swansea@moderndemocracy.com,diana,2024-06-24 09:11:31.482713,O2,2024-07-09 17:06:08.981271
FNCQD2FNWM,,28558,2843,swansea@moderndemocracy.com,diana,2024-06-22 10:14:33.477201,O2,2024-07-09 17:02:59.958969
X9N34FJYF6,,28559,2819,swansea@moderndemocracy.com,diana,2024-06-22 10:24:24.500592,O2,2024-07-09 17:05:36.051375
QL7TQ2T1W4,,28560,4052,torfaen@moderndemocracy.com,diana,2024-06-25 17:46:01.781064,O2,2024-07-10 09:37:39.592996
LXHWWFX9YX,,28561,3231,swansea@moderndemocracy.com,diana,2024-06-24 09:26:39.121286,O2,2024-07-09 17:05:57.500720
G4LYNWQWPN,,28562,3220,swansea@moderndemocracy.com,diana,2024-06-24 09:15:01.544150,O2,2024-07-09 17:03:19.579420
QW0FHP4NWK,,28563,2826,swansea@moderndemocracy.com,diana,2024-06-22 10:45:48.438425,O2,2024-07-09 17:02:02.549158
JFYT60XDKV,,28564,2841,swansea@moderndemocracy.com,diana,2024-06-22 10:12:41.794999,O2,2024-07-09 17:03:01.152603
M7FV602MP4,,28565,2835,swansea@moderndemocracy.com,diana,2024-06-22 10:28:40.001473,O2,2024-07-09 17:05:28.657292
TQC9V4TM9V,,28566,3071,swansea@moderndemocracy.com,parisa,2024-06-22 10:19:12.111194,O2,2024-07-09 17:02:20.959201
K19R36FGQ5,,28567,2828,swansea@moderndemocracy.com,diana,2024-06-22 10:25:16.410910,O2,2024-07-09 17:06:07.155324
R344JN7C39,,28568,2813,swansea@moderndemocracy.com,diana,2024-06-22 10:23:28.672065,O2,2024-07-09 17:02:39.484870
YQJL7X7G7J,,28569,3080,swansea@moderndemocracy.com,parisa,2024-06-22 10:07:00.522061,O2,2024-07-09 17:04:53.556149
R2WQ62TW7C,,28570,2830,swansea@moderndemocracy.com,diana,2024-06-22 10:47:03.611002,O2,2024-07-09 17:05:51.047330
V12PW3L72G,,28571,3079,swansea@moderndemocracy.com,parisa,2024-06-22 10:02:44.477902,O2,2024-07-09 17:14:45.475624
NN9P423M7H,,28572,4045,torfaen@moderndemocracy.com,diana,2024-06-25 17:42:31.477149,O2,2024-07-10 09:36:32.140804
VPQ6TMWDFY,,28573,2827,swansea@moderndemocracy.com,diana,2024-06-22 10:46:22.480112,O2,2024-07-09 17:11:20.262114
NK2YD69YRQ,,28574,4032,torfaen@moderndemocracy.com,parisa,2024-06-25 17:44:13.245795,O2,2024-07-10 09:34:46.744473
R3FT6CP6M9,,28575,4054,torfaen@moderndemocracy.com,diana,2024-06-25 17:47:00.882663,O2,2024-07-10 09:35:15.226923
KG9M9D912Y,,28576,4057,torfaen@moderndemocracy.com,diana,2024-06-25 17:40:46.408457,O2,2024-07-10 09:32:55.175361
HLQQ602WXG,,28577,4060,torfaen@moderndemocracy.com,parisa,2024-06-25 18:01:54.002187,O2,2024-07-10 09:34:16.398583
MKCXQR342X,,28578,3234,swansea@moderndemocracy.com,diana,2024-06-24 09:28:54.764587,O2,2024-07-09 17:03:14.563262
Q7Q0J6PWVY,,28579,4063,torfaen@moderndemocracy.com,parisa,2024-06-25 17:57:38.116181,O2,2024-07-10 09:33:46.525568
FRFQ93QHF3,,28580,4053,torfaen@moderndemocracy.com,diana,2024-06-25 17:46:32.774611,O2,2024-07-10 09:34:44.096652
LR7K54DK62,,28581,3063,swansea@moderndemocracy.com,parisa,2024-06-22 10:48:03.297458,O2,2024-07-09 17:02:35.995517
QL2PL44HXM,,28582,3064,swansea@moderndemocracy.com,parisa,2024-06-22 10:49:12.336047,O2,2024-07-09 17:02:48.875097
V4G7VPQ006,,28583,2831,swansea@moderndemocracy.com,diana,2024-06-22 10:47:32.554469,O2,2024-07-09 17:04:02.039887
RXWKK21060,,28584,2860,swansea@moderndemocracy.com,diana,2024-06-22 10:05:36.866791,O2,2024-07-09 17:01:54.737525
H6M2J6JJKV,,28585,3223,swansea@moderndemocracy.com,parisa,2024-06-24 09:31:17.149148,O2,2024-07-09 17:03:49.270821
G17RMQWF24,,28587,3240,swansea@moderndemocracy.com,diana,2024-06-24 09:18:19.317518,O2,2024-07-09 17:03:52.438150
C0YF0J9TQ7,,28588,2820,swansea@moderndemocracy.com,diana,2024-06-22 10:38:12.502978,O2,2024-07-09 17:04:28.664445
JC75HWJJLY,,28589,3073,swansea@moderndemocracy.com,parisa,2024-06-22 10:28:12.320439,O2,2024-07-09 17:02:54.008900
QQJRK7210J,,28590,2856,swansea@moderndemocracy.com,diana,2024-06-22 09:36:43.001715,O2,2024-07-09 17:01:40.433957
G77TKH491T,,28591,2848,swansea@moderndemocracy.com,diana,2024-06-22 10:17:02.099450,O2,2024-07-09 17:06:04.173532
D23R6M0XJX,,28592,2833,swansea@moderndemocracy.com,diana,2024-06-22 10:26:40.381097,O2,2024-07-09 17:01:52.504651
D0C2KLV6X0,,28593,3242,swansea@moderndemocracy.com,diana,2024-06-24 09:22:08.163246,O2,2024-07-09 17:05:54.503514
JLQ9QND24T,,28594,3229,swansea@moderndemocracy.com,diana,2024-06-24 09:25:22.756759,O2,2024-07-09 17:04:17.584185
T90VXL3D7K,,28595,2842,swansea@moderndemocracy.com,diana,2024-06-22 10:13:44.518361,O2,2024-07-09 17:03:50.837965
G6XVHVYMHK,,28596,2817,swansea@moderndemocracy.com,diana,2024-06-22 10:04:45.034386,O2,2024-07-09 17:04:49.296895
L72MGT4T61,,28597,2846,swansea@moderndemocracy.com,diana,2024-06-22 10:15:51.560893,O2,2024-07-09 17:06:02.102941
JMYQYXTNP4,,28598,2840,swansea@moderndemocracy.com,diana,2024-06-22 10:10:05.595621,O2,2024-07-09 17:05:42.154765
CPY47P5W0C,,28599,3096,swansea@moderndemocracy.com,parisa,2024-06-22 10:13:46.411279,O2,2024-07-09 17:03:04.681275
M996TR22HQ,,28600,4033,torfaen@moderndemocracy.com,parisa,2024-06-25 17:45:29.098599,O2,2024-07-10 09:36:44.147546
J29T9RQ00R,,28601,2929,swansea@moderndemocracy.com,parisa,2024-06-24 09:19:10.464102,O2,2024-07-09 17:14:19.986421
CH642MC7CL,,28602,3088,swansea@moderndemocracy.com,parisa,2024-06-22 10:06:09.191136,O2,2024-07-09 17:03:58.659905
LJ7YXG2DHP,,28603,4031,torfaen@moderndemocracy.com,parisa,2024-06-25 17:43:35.013082,O2,2024-07-10 09:34:11.521501
J7X9P2979W,,28604,2845,swansea@moderndemocracy.com,diana,2024-06-22 10:15:20.852153,O2,2024-07-09 17:03:06.520757
DCVWW4HN6J,,28605,3065,swansea@moderndemocracy.com,parisa,2024-06-22 10:49:57.881566,O2,2024-07-09 17:06:16.648895
XG1QJPHHPM,,28606,3078,swansea@moderndemocracy.com,parisa,2024-06-22 10:45:38.278603,O2,2024-07-09 17:14:35.783826
LF9F4KC76L,,28607,3077,swansea@moderndemocracy.com,parisa,2024-06-22 10:45:16.600836,O2,2024-07-09 17:02:24.188622
MKCW990QLY,,28608,4030,torfaen@moderndemocracy.com,parisa,2024-06-25 17:42:45.788808,O2,2024-07-10 09:33:03.135028
LVFPMVWVP2,,28609,3059,swansea@moderndemocracy.com,parisa,2024-06-22 10:30:27.164124,O2,2024-07-09 17:04:45.040075
G7XFQD404Q,,28610,3089,swansea@moderndemocracy.com,parisa,2024-06-22 10:12:20.077362,O2,2024-07-09 17:05:44.080589
C16R6FJ2K4,,28611,3243,swansea@moderndemocracy.com,diana,2024-06-24 09:22:40.824949,O2,2024-07-09 17:02:45.549139
V26PNF40N4,,28612,3213,swansea@moderndemocracy.com,diana,2024-06-24 09:10:23.036606,O2,2024-07-09 17:01:47.257747
MFP2GQG9DP,,28613,3248,swansea@moderndemocracy.com,diana,2024-06-24 08:58:47.632607,O2,2024-07-09 17:04:59.545909
HHPM6HHVX3,,28614,4055,torfaen@moderndemocracy.com,diana,2024-06-25 18:01:35.456905,O2,2024-07-10 09:35:24.685453
JJ166GDXDC,,28615,3227,torfaen@moderndemocracy.com,parisa,2024-06-24 09:35:00.537402,O2,2024-07-10 09:33:27.239623
C2H59CHXK1,,28616,3228,swansea@moderndemocracy.com,parisa,2024-06-24 09:26:08.867808,O2,2024-07-09 17:05:08.860580
LWXQ31DF0X,,28617,4059,torfaen@moderndemocracy.com,parisa,2024-06-25 18:02:22.039028,O2,2024-07-10 09:37:28.236899
DW7DVT4X5K,,28618,3218,swansea@moderndemocracy.com,diana,2024-06-24 09:13:23.650162,O2,2024-07-09 17:05:19.936367
MJ74P930GL,,28619,4061,torfaen@moderndemocracy.com,parisa,2024-06-25 17:59:05.500509,O2,2024-07-10 09:32:59.118754
FDHG2HJFHF,,28620,3066,swansea@moderndemocracy.com,parisa,2024-06-22 10:50:55.131597,O2,2024-07-09 17:01:57.884442
GYGXWPWCY5,,28621,,,,,O2,
K2NWC643WX,,28622,,,,,O2,
H4G23TJ3KJ,,28623,4058,torfaen@moderndemocracy.com,diana,2024-06-25 18:16:55.719866,O2,2024-07-10 09:37:31.059274
LJPGYL2DJJ,,28624,,,,,O2,
MKJQGQR943,,28625,2839,swansea@moderndemocracy.com,diana,2024-06-22 10:09:00.093543,O2,2024-07-09 17:02:32.841660
C67171QKJT,,28626,3249,swansea@moderndemocracy.com,parisa,2024-06-24 09:19:57.672795,O2,2024-07-09 17:05:04.125697
F7W1D9YPJ7,,28627,3221,swansea@moderndemocracy.com,diana,2024-06-24 09:15:48.075625,O2,2024-07-09 17:02:04.567588
DD292V2CKP,,28628,3245,swansea@moderndemocracy.com,diana,2024-06-24 09:23:37.207251,O2,2024-07-09 17:02:16.444908
KVK0DW67JC,,28629,3225,torfaen@moderndemocracy.com,parisa,2024-06-24 09:33:35.360801,O2,2024-07-10 09:32:41.713347
Q1Y9L77WGJ,,2021-0276,2747,chorley@moderndemocracy.com,diana,2024-06-21 09:28:35.904545,tech Group,2024-07-09 15:48:04.878434
GVX6YNJGWL,,2021-0274,2752,chorley@moderndemocracy.com,diana,2024-06-21 09:34:26.772657,tech Group,2024-07-09 15:49:42.899209
K7KX4P6TNV,,2021-0275,2753,chorley@moderndemocracy.com,diana,2024-06-21 09:33:28.741804,tech Group,2024-07-09 15:48:12.892493
WG73FX9FH3,,2021-0273,3050,chorley@moderndemocracy.com,parisa,2024-06-21 09:30:06.399311,tech Group,2024-07-09 15:50:47.689736
HV9GQ94JTG,,2021-0271,3043,chorley@moderndemocracy.com,parisa,2024-06-21 09:31:27.743722,tech Group,2024-07-09 15:49:51.274592
LV45G9C1WF,,2021-0272,3044,chorley@moderndemocracy.com,parisa,2024-06-21 09:32:04.836864,tech Group,2024-07-09 15:49:58.060476
QY6X7YF9Y2,,2021-0270,2743,chorley@moderndemocracy.com,diana,2024-06-21 09:31:19.269488,tech Group,2024-07-09 15:47:13.121550
DC43L24443,,2021-0225,3035,chorley@moderndemocracy.com,parisa,2024-06-21 09:21:49.796954,tech Group,2024-07-09 15:49:37.330610
T5Q4VW4JFD,,2021-0227,2757,chorley@moderndemocracy.com,diana,2024-06-21 09:31:01.119006,tech Group,2024-07-09 15:47:31.903557
VQY3V5RVMW,,2021-0228,2756,chorley@moderndemocracy.com,diana,2024-06-21 09:30:42.344495,tech Group,2024-07-09 15:48:44.351656
TMG6WKQVWF,,2021-0226,3053,chorley@moderndemocracy.com,parisa,2024-06-21 09:34:55.318628,tech Group,2024-07-09 15:51:26.561653
C7JV0QJJWV,,2021-0244,2759,chorley@moderndemocracy.com,diana,2024-06-21 09:32:51.261809,tech Group,2024-07-09 15:46:30.979624
P41K63YFN0,,2021-0245,2751,chorley@moderndemocracy.com,diana,2024-06-21 09:32:20.528982,tech Group,2024-07-09 15:49:07.968934
HQKY27L272,,2021-0239,2745,chorley@moderndemocracy.com,diana,2024-06-21 09:25:42.608500,tech Group,2024-07-09 15:50:09.612233
YFD7H60060,,2021-0243,3036,chorley@moderndemocracy.com,parisa,2024-06-21 09:28:23.461735,tech Group,2024-07-09 15:48:24.744539
F64VRC4C57,,2021-0242,2742,chorley@moderndemocracy.com,diana,2024-06-21 09:26:11.844586,tech Group,2024-07-09 15:49:34.025864
GT7GCFGPY9,,2021-0241,2736,chorley@moderndemocracy.com,diana,2024-06-21 09:30:01.355272,tech Group,2024-07-09 15:48:59.574525
F42756VYDQ,,2021-0266,2737,chorley@moderndemocracy.com,diana,2024-06-21 09:29:37.759323,tech Group,2024-07-09 15:48:54.949432
P6C92M14D4,,2021-0255,2755,chorley@moderndemocracy.com,diana,2024-06-21 09:29:11.859254,tech Group,2024-07-09 15:49:45.346692
NYQC6TF41J,,2021-0264,2748,chorley@moderndemocracy.com,diana,2024-06-21 09:28:54.398760,tech Group,2024-07-09 15:51:11.945587
KKH5M7M9NT,,2021-0265,2758,chorley@moderndemocracy.com,diana,2024-06-21 09:31:54.264993,tech Group,2024-07-09 15:47:52.922069
GQYJ45CV5H,,2021-0254,3037,chorley@moderndemocracy.com,parisa,2024-06-21 09:27:56.136711,tech Group,2024-07-09 15:49:56.585611
P14VM0W22P,,2021-0267,2749,chorley@moderndemocracy.com,diana,2024-06-21 09:31:36.926594,tech Group,2024-07-09 15:48:16.071458
Q6L2NKJ6G1,,2021-0262,2754,chorley@moderndemocracy.com,diana,2024-06-21 09:33:55.048834,tech Group,2024-07-09 15:47:58.126686
JYPXTK4QD4,,2021-0263,3047,chorley@moderndemocracy.com,parisa,2024-06-21 09:28:48.789542,tech Group,2024-07-09 15:47:56.394191
MXFV2MW4YK,,2021-0261,2744,chorley@moderndemocracy.com,diana,2024-06-21 09:25:17.076762,tech Group,2024-07-09 15:49:59.710493
MV2R2WV730,,2021-0260,2740,chorley@moderndemocracy.com,diana,2024-06-21 09:27:27.499078,tech Group,2024-07-09 15:47:20.513152
C7KWKMT2G1,,2021-0238,2738,chorley@moderndemocracy.com,diana,2024-06-21 09:27:46.243728,tech Group,2024-07-09 15:49:35.807131
MP3Q2XC0HQ,,2021-0268,2746,chorley@moderndemocracy.com,diana,2024-06-21 09:28:11.101149,tech Group,2024-07-09 15:49:13.522473
C6KD00T17H,,2021-0259,2739,chorley@moderndemocracy.com,diana,2024-06-21 09:26:34.131448,tech Group,2024-07-09 15:49:39.080714
CX3NH4J7PK,,2021-0269,2741,chorley@moderndemocracy.com,diana,2024-06-21 09:26:57.441218,tech Group,2024-07-09 15:46:47.358010
CY0C7D0XH5,,2021-0256,3045,chorley@moderndemocracy.com,parisa,2024-06-21 09:30:34.623204,tech Group,2024-07-09 15:50:51.055152
WJ7KLFXQX0,,2021-0257,3042,chorley@moderndemocracy.com,parisa,2024-06-21 09:30:58.340126,tech Group,2024-07-09 15:49:19.777117
KM2GN2HLGL,,2021-0230,3039,chorley@moderndemocracy.com,parisa,2024-06-21 09:26:40.550871,tech Group,2024-07-09 15:48:01.215879
FDVVPWVVNL,,2021-0236,3038,chorley@moderndemocracy.com,parisa,2024-06-21 09:27:07.485449,tech Group,2024-07-09 15:49:17.505427
CQJ3J724VV,,2021-0235,2750,chorley@moderndemocracy.com,diana,2024-06-21 09:24:38.921277,tech Group,2024-07-09 15:47:01.895305
CY21YV4C9D,,2021-0231,3051,chorley@moderndemocracy.com,parisa,2024-06-21 09:29:37.716069,tech Group,2024-07-09 15:46:38.572336
LJ19H7LJTV,,2021-0232,3052,chorley@moderndemocracy.com,parisa,2024-06-21 09:29:14.492201,tech Group,2024-07-09 15:50:13.058664
GPW9M4C2DR,,2021-0229,3056,chorley@moderndemocracy.com,parisa,2024-06-21 09:36:36.242625,tech Group,2024-07-09 15:47:25.639510
GHXKQHP73G,,2021-0251,3049,chorley@moderndemocracy.com,parisa,2024-06-21 09:33:00.942131,tech Group,2024-07-09 15:49:26.038756
YF4PVWJ0FC,,2021-0240,3048,chorley@moderndemocracy.com,parisa,2024-06-21 09:33:28.316540,tech Group,2024-07-09 15:47:16.003836
Y4XHC70LX2,,2021-0258,3041,chorley@moderndemocracy.com,parisa,2024-06-21 09:34:01.789024,tech Group,2024-07-09 15:51:13.669582
V47GDQD6JC,,2021-0249,3058,chorley@moderndemocracy.com,parisa,2024-06-21 09:34:32.018752,tech Group,2024-07-09 15:46:53.266071
GVFC67HY67,,2021-0253,3046,chorley@moderndemocracy.com,parisa,2024-06-21 09:32:36.406280,tech Group,2024-07-09 15:51:03.990065
JQVFR7J1G6,,2021-0252,3054,chorley@moderndemocracy.com,parisa,2024-06-21 09:35:21.244579,tech Group,2024-07-09 15:47:29.524310
J6CKYPXC2Q,,2021-0247,3055,chorley@moderndemocracy.com,parisa,2024-06-21 09:35:41.802813,tech Group,2024-07-09 15:48:06.852689
LY7YJ6GN9V,,2021-0250,3040,chorley@moderndemocracy.com,parisa,2024-06-21 09:26:10.392292,tech Group,2024-07-09 15:48:47.196194
CFGYVTKXTW,,2021-0248,3057,chorley@moderndemocracy.com,parisa,2024-06-21 09:36:10.358800,tech Group,2024-07-09 15:48:49.258728
MQ1X7HW230,,12579-238529,2658,neath@moderndemocracy.com,diana,2024-06-20 16:44:38.168007,FLEX IT,2024-07-12 15:39:34.770025
RYLCYNJQGF,,12579-238613,1993,neath@moderndemocracy.com,parisa,2024-06-20 16:57:02.906564,FLEX IT,2024-07-12 15:43:04.763155
W7F7YKM694,,13091-237284,,,,,FLEX IT,
VYV9CK4CMF,,12910-237529,,,,,FLEX IT,
CK9GX6TMQT,,13090-238278,,,,,FLEX IT,
P39JXGD2Y2,,12916-232133,,,,,FLEX IT,
DWWGT7M022,,12916-242965,,,,,FLEX IT,
K5410Q6H3G,,LO80721,3104,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:21:52.540150,HI,2024-07-12 12:23:32.189281
FJ1CMX9XXF,,LO80722,3102,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:22:53.901385,HI,2024-07-12 14:28:12.776939
M272Y16730,,LO80723,2770,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:41:35.752264,HI,2024-07-12 14:27:12.796383
V97962P2N4,,LO80724,3103,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:22:23.631087,HI,2024-07-12 12:28:42.256550
F43HP6F7VG,,LO80725,3115,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 12:24:57.876031,HI,2024-07-12 12:27:10.823476
R39V3MV92R,,LO80726,,,,,HI,
HXDW6JH7NQ,,LO80727,2789,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:46:09.681421,HI,2024-07-12 12:23:15.790190
GH71JNQWJH,,LO80728,3100,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:24:07.926154,HI,2024-07-12 12:23:25.749699
KDT41VC6XF,,LO80729,3101,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:23:29.769792,HI,2024-07-12 12:23:21.539224
F6LJ7L57C2,,LO80730,3067,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:18:58.681720,HI,2024-07-12 12:27:13.623443
MXYK2FY9X4,,LO80731,2783,carmarthenshire@moderndemocracy.com,diana,2024-06-22 12:13:04.532906,HI,2024-07-12 12:27:03.288889
M3409GGWTK,,LO80732,2879,torfaen@moderndemocracy.com,diana,2024-06-22 12:39:24.166462,HI,2024-07-10 09:34:20.120542
M4DV6XXQM0,,LO80733,2777,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:50:14.506996,HI,2024-07-12 14:27:04.140046
HC0MPC44NK,,LO80734,2893,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:33:22.586757,HI,2024-07-12 14:27:06.001291
JW67Q7TJ2Y,,LO80735,2787,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:44:58.321683,HI,2024-07-12 14:27:10.192917
QY0JGKY9N6,,LO80736,3202,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:12:58.158216,HI,2024-07-12 14:27:02.365287
PD20TXY9T9,,LO80737,3142,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:43:18.890812,HI,2024-07-12 14:26:52.222058
Y03FWND49W,,LO80738,2880,torfaen@moderndemocracy.com,diana,2024-06-22 13:36:46.437618,HI,2024-07-10 09:33:48.804749
L7T007WRHD,,LO80739,3136,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:45:07.034848,HI,2024-07-12 12:26:18.776309
PF23LH94TF,,LO80740,2782,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:40:38.179950,HI,2024-07-12 14:25:45.670366
HC7NG40GMY,,LO80741,2762,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:43:30.185022,HI,2024-07-12 12:28:45.347550
JQKVX6C0D2,,LO80742,2891,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:31:12.724699,HI,2024-07-12 12:22:17.833381
RCFKVPVLXD,,LO80743,2897,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:28:31.067123,HI,2024-07-12 12:26:28.115314
JC2Y2F0HJ7,,LO80744,2768,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:42:21.027751,HI,2024-07-12 14:25:47.759781
JJ6LY9957M,,LO80745,2771,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:41:14.441577,HI,2024-07-12 12:22:58.727103
FWR6VPH0CM,,LO80746,,,,,HI,
XGYW47F9PN,,LO80747,2908,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:34:10.276775,HI,2024-07-12 12:26:15.831685
JKGXWX6WF7,,LO80748,2894,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:25:33.514347,HI,2024-07-12 12:26:39.599748
H42MXR0JXP,,LO80749,2793,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:47:40.475585,HI,2024-07-12 12:25:52.827161
FC254K6611,,LO80750,3192,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:20:47.451100,HI,2024-07-12 12:24:19.979170
JPWCXXLHQK,,LO80751,3185,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:20:23.542521,HI,2024-07-12 12:28:04.193311
GMGGYGKYF2,,LO80752,3189,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:22:04.789212,HI,2024-07-12 12:24:49.502834
JFFQ39TJVX,,LO80753,2772,carmarthenshire@moderndemocracy.com,diana,2024-06-22 12:19:16.560934,HI,2024-07-12 12:23:43.913128
DP9X44W6CW,,LO80754,2917,carmarthenshire@moderndemocracy.com,diana,2024-06-22 12:20:06.819042,HI,2024-07-12 14:27:07.555110
XJVQHV6QT7,,LO80755,3132,carmarthenshire@moderndemocracy.com,parisa,2024-06-22 11:48:15.891838,HI,2024-07-12 12:22:47.974226
KG5122M765,,LO80756,2918,carmarthenshire@moderndemocracy.com,diana,2024-06-22 12:19:42.127728,HI,2024-07-12 12:24:32.294600
D20L2QVK6H,,LO80757,3190,carmarthenshire@moderndemocracy.com,diana,2024-06-22 11:21:40.629380,HI,2024-07-12 14:27:38.164573
